Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,65.279999,65.680000,64.849998,65.459999,56.469067,4122800
2020-01-03,67.040001,67.129997,65.070000,65.699997,56.676098,6333200
2020-01-06,66.279999,66.940002,65.879997,66.480003,57.348976,8823800
2020-01-07,66.440002,66.489998,65.739998,66.480003,57.348976,5974800
2020-01-08,66.449997,66.629997,64.519997,64.940002,56.020493,6470100
2020-01-09,64.570000,66.150002,64.290001,66.070000,56.995285,6005100
2020-01-10,65.860001,66.199997,65.330002,65.419998,56.434551,7233100
2020-01-13,65.360001,65.510002,64.879997,65.129997,56.184395,3675300
2020-01-14,65.220001,65.330002,64.660004,65.139999,56.193020,6119400
2020-01-15,65.000000,65.330002,64.440002,65.000000,56.072247,3933300
2020-01-16,65.389999,65.610001,64.760002,65.070000,56.132626,4315200
2020-01-17,65.279999,65.430000,64.839996,65.070000,56.132626,4765500
2020-01-21,64.570000,64.849998,63.939999,64.029999,55.235470,6974000
2020-01-22,63.799999,63.799999,62.830002,63.009998,54.355560,6755800
2020-01-23,62.009998,63.360001,61.619999,63.139999,54.467712,6199900
2020-01-24,62.700001,62.700001,62.049999,62.619999,54.019146,5689500
2020-01-27,61.369999,61.830002,60.840000,61.040001,52.656162,7321100
2020-01-28,61.610001,61.680000,60.900002,61.180000,52.776924,4824700
2020-01-29,61.590000,61.680000,60.270000,60.490002,52.181694,4102500
2020-01-30,59.750000,60.990002,59.590000,60.889999,52.526752,6931500
2020-01-31,60.000000,60.410000,59.119999,59.430000,51.267288,7673000
2020-02-03,59.410000,60.340000,58.860001,59.180000,51.051620,7015300
2020-02-04,58.930000,59.820000,56.430000,56.490002,48.731091,13403000
2020-02-05,57.279999,58.950001,56.820000,58.779999,50.706558,12891800
2020-02-06,59.070000,59.070000,57.930000,58.410000,50.387386,5901700
2020-02-07,57.810001,58.369999,57.560001,57.990002,50.025066,5081800
2020-02-10,57.459999,58.139999,57.209999,57.869999,49.921551,6756300
2020-02-11,58.849998,59.009998,58.209999,58.709999,50.646172,6143000
2020-02-12,59.900002,61.150002,59.540001,59.759998,51.551960,5906800
2020-02-13,59.090000,59.450001,58.599998,58.820000,51.100204,5995600
2020-02-14,58.869999,59.099998,58.180000,58.619999,50.926453,4204500
2020-02-18,58.410000,58.570000,57.709999,58.299999,50.648453,3937800
2020-02-19,58.750000,59.360001,58.680000,59.259998,51.482464,5267400
2020-02-20,59.250000,59.549999,58.580002,58.880001,51.152332,5755000
2020-02-21,58.320000,58.610001,57.770000,58.439999,50.770081,5216300
2020-02-24,56.150002,56.939999,55.990002,56.380001,48.980442,10350200
2020-02-25,56.520000,56.689999,53.540001,53.830002,46.765114,10447900
2020-02-26,54.020000,54.250000,51.110001,51.169998,44.454220,11646700
2020-02-27,49.599998,49.610001,47.130001,47.130001,40.944454,14676100
2020-02-28,45.419998,48.439999,45.119999,48.419998,42.065144,16558800
2020-03-02,49.320000,49.380001,46.880001,49.230000,42.768837,10672800
2020-03-03,49.529999,51.490002,47.450001,48.119999,41.804523,11785400
2020-03-04,48.750000,49.549999,47.740002,49.430000,42.942596,8924200
2020-03-05,47.980000,48.639999,46.779999,47.700001,41.439644,9603800
2020-03-06,45.980000,46.490002,44.680000,45.330002,39.380692,14504800
2020-03-09,33.950001,36.200001,32.000000,34.070000,29.598499,29828600
2020-03-10,36.639999,37.419998,33.000000,34.880001,30.302197,20337700
2020-03-11,33.590000,33.950001,31.510000,32.560001,28.286680,18460700
2020-03-12,30.340000,31.410000,27.820000,28.200001,24.498907,16581700
2020-03-13,30.600000,31.740000,27.590000,31.379999,27.261551,17506900
2020-03-16,27.490000,31.150000,25.910000,26.080000,22.657146,13774100
2020-03-17,26.360001,26.850000,24.389999,26.250000,22.804840,18692900
2020-03-18,24.250000,25.600000,20.840000,22.670000,19.694689,17039700
2020-03-19,23.129999,25.990000,21.000000,25.590000,22.231455,15655100
2020-03-20,27.059999,28.389999,25.889999,26.840000,23.317406,23790200
2020-03-23,26.750000,26.969999,23.350000,24.549999,21.327953,16239400
2020-03-24,26.450001,30.870001,26.450001,30.740000,26.705547,16724400
2020-03-25,31.230000,32.560001,29.490000,30.940001,26.879299,14295900
2020-03-26,31.120001,32.459999,30.400000,32.090000,27.878372,13576900
2020-03-27,30.120001,30.270000,28.799999,29.250000,25.411100,10647200
2020-03-30,28.510000,30.139999,27.520000,29.290001,25.445854,11089600
2020-03-31,30.030001,31.920000,29.709999,30.799999,26.757673,13481100
2020-04-01,29.320000,30.530001,28.830000,29.620001,25.732544,11101400
2020-04-02,31.250000,35.419998,30.709999,33.860001,29.416069,14693200
2020-04-03,34.610001,34.980000,31.610001,32.910000,28.590746,11505000
2020-04-06,33.480000,33.799999,31.790001,32.799999,28.495182,13532900
2020-04-07,34.880001,35.939999,33.020000,33.270000,28.903496,11704200
2020-04-08,34.049999,35.889999,33.869999,35.680000,30.997204,8171100
2020-04-09,37.930000,37.980000,33.290001,34.730000,30.171881,14176800
2020-04-13,35.939999,35.980000,33.770000,34.299999,29.798317,10222000
2020-04-14,34.369999,34.470001,33.669998,34.080002,29.607191,11082200
2020-04-15,32.169998,33.000000,30.730000,32.200001,27.973938,11354700
2020-04-16,31.840000,32.230000,30.520000,31.070000,26.992237,13220600
2020-04-17,31.980000,35.369999,31.850000,35.259998,30.632318,13162600
2020-04-20,32.470001,35.669998,32.400002,34.570000,30.032879,13226400
2020-04-21,32.950001,34.130001,32.610001,33.189999,28.834000,13639500
2020-04-22,35.200001,35.529999,34.540001,34.980000,30.389071,12048400
2020-04-23,36.610001,37.200001,35.369999,36.180000,31.431580,9849600
2020-04-24,36.970001,37.299999,35.779999,36.090000,31.353392,8683900
2020-04-27,35.869999,37.410000,34.680000,37.150002,32.274277,8302500
2020-04-28,37.889999,38.990002,37.560001,38.480000,33.429718,9445700
2020-04-29,40.070000,42.549999,39.639999,42.209999,36.670177,12958100
2020-04-30,42.580002,43.580002,40.840000,42.099998,36.574619,11760700
2020-05-01,40.540001,41.299999,38.709999,39.139999,34.003090,9256700
2020-05-04,38.619999,40.400002,38.150002,40.360001,35.062973,12515600
2020-05-05,43.099998,43.570000,40.660000,40.919998,35.549477,10096700
2020-05-06,41.090000,41.830002,39.820000,40.490002,35.175915,8213000
2020-05-07,42.000000,43.349998,41.910000,42.419998,36.852612,9520700
2020-05-08,43.119999,43.349998,42.060001,43.080002,37.800259,6974200
2020-05-11,42.230000,43.279999,42.080002,42.270000,37.089527,7076800
2020-05-12,42.619999,43.150002,41.529999,41.580002,36.484093,7375900
2020-05-13,41.020000,41.180000,39.540001,39.889999,35.001198,7666400
2020-05-14,38.930000,40.459999,37.779999,39.930000,35.036304,6718700
2020-05-15,39.869999,41.549999,39.720001,40.869999,35.861103,7242300
2020-05-18,43.450001,44.610001,43.169998,43.599998,38.256523,9047300
2020-05-19,43.700001,43.880001,42.610001,42.669998,37.440502,6126300
2020-05-20,43.590000,44.799999,43.299999,44.150002,38.739124,7203000
2020-05-21,44.389999,44.869999,43.619999,43.720001,38.361820,6646000
2020-05-22,42.910000,43.360001,42.299999,43.279999,37.975750,4674000
2020-05-26,44.810001,45.119999,43.500000,43.669998,38.317944,7702600
2020-05-27,44.340000,44.680000,42.959999,44.669998,39.195381,5768100
2020-05-28,44.720001,44.720001,42.779999,43.009998,37.738831,5871500
2020-05-29,42.610001,42.779999,41.669998,42.180000,37.010555,10172200
2020-06-01,42.259998,43.700001,41.639999,43.389999,38.072250,6344300
2020-06-02,44.020000,44.689999,43.700001,44.200001,38.783001,5858300
2020-06-03,45.110001,45.230000,44.020000,45.119999,39.590240,8024200
2020-06-04,44.680000,45.130001,44.180000,44.709999,39.230488,5577000
2020-06-05,47.389999,48.779999,47.029999,48.590000,42.634968,11578800
2020-06-08,50.209999,50.790001,48.810001,50.310001,44.144173,10242200
2020-06-09,48.250000,49.189999,47.880001,48.630001,42.670071,8203600
2020-06-10,48.040001,48.290001,45.869999,45.910000,40.283417,7882300
2020-06-11,42.080002,44.250000,41.799999,42.119999,36.957912,8435200
2020-06-12,45.310001,45.410000,42.110001,43.730000,38.370590,8928400
2020-06-15,41.070000,43.910000,40.849998,43.349998,38.037167,7992100
2020-06-16,45.299999,45.680000,43.599998,45.110001,39.581459,6932400
2020-06-17,44.990002,45.099998,43.910000,44.020000,38.625053,5967200
2020-06-18,43.529999,44.840000,43.180000,44.450001,39.002354,7293700
2020-06-19,45.900002,45.900002,43.380001,43.700001,38.344265,13702800
2020-06-22,43.240002,43.980000,42.660000,43.560001,38.221424,5009100
2020-06-23,44.119999,44.529999,43.590000,43.810001,38.440784,4962200
2020-06-24,43.000000,43.169998,40.930000,40.990002,35.966400,7137200
2020-06-25,40.660000,42.119999,40.509998,42.060001,36.905273,5981000
2020-06-26,41.570000,41.619999,40.160000,40.349998,35.404839,8399400
2020-06-29,40.400002,41.349998,39.919998,41.299999,36.238407,5764800
2020-06-30,40.869999,42.340000,40.279999,42.020000,36.870163,6313900
2020-07-01,42.349998,42.830002,40.680000,40.740002,35.747032,5600000
2020-07-02,41.820000,42.509998,41.580002,41.779999,36.659576,4775000
2020-07-06,42.630001,42.869999,41.360001,41.630001,36.527969,5825100
2020-07-07,41.150002,41.630001,40.570000,40.639999,35.659286,5995100
2020-07-08,40.580002,41.570000,40.299999,41.040001,36.010269,4896800
2020-07-09,40.660000,40.889999,38.290001,38.349998,33.649948,9189500
2020-07-10,38.360001,39.820000,38.220001,39.689999,34.825718,9218300
2020-07-13,40.130001,40.509998,39.000000,39.660000,34.799397,5887000
2020-07-14,39.439999,41.340000,39.270000,41.310001,36.247185,4953500
2020-07-15,42.189999,42.419998,41.049999,41.619999,36.519192,5777100
2020-07-16,41.290001,42.060001,40.660000,41.590000,36.492851,4655700
2020-07-17,41.349998,41.669998,39.779999,39.959999,35.420319,6699300
2020-07-20,39.959999,40.340000,39.240002,39.330002,34.861897,6407600
2020-07-21,40.099998,42.080002,40.000000,41.660000,36.927197,7950900
2020-07-22,41.070000,41.250000,40.320000,40.889999,36.244678,5158400
2020-07-23,40.529999,41.130001,40.230000,40.459999,35.863514,5953500
2020-07-24,40.740002,41.360001,40.160000,40.279999,35.703979,5202600
2020-07-27,39.919998,40.480000,39.439999,39.770000,35.251907,5312400
2020-07-28,39.570000,39.959999,38.799999,38.959999,34.533924,6188300
2020-07-29,38.970001,39.939999,38.599998,39.939999,35.402599,6305200
2020-07-30,38.119999,38.470001,35.900002,37.639999,33.363876,13421000
2020-07-31,37.049999,37.599998,36.709999,37.389999,33.142292,7719900
2020-08-03,37.270000,37.389999,36.689999,36.709999,32.539543,8064700
2020-08-04,36.660000,38.070000,36.470001,37.639999,33.363876,5808100
2020-08-05,38.500000,38.689999,37.709999,38.020000,33.700718,7315000
2020-08-06,37.639999,38.430000,37.610001,38.049999,33.727310,6588700
2020-08-07,37.869999,38.389999,37.349998,38.299999,33.948910,4445300
2020-08-10,38.509998,39.669998,38.450001,39.639999,35.136681,5612600
2020-08-11,40.570000,41.150002,39.580002,39.709999,35.198730,7975900
2020-08-12,40.369999,41.680000,40.250000,41.660000,36.927197,11822500
2020-08-13,41.150002,41.830002,40.619999,40.630001,36.014198,8286400
2020-08-14,40.220001,41.000000,39.959999,40.820000,36.182621,3349800
2020-08-17,40.750000,40.980000,39.910000,40.700001,36.076267,6089300
2020-08-18,40.619999,41.330002,40.130001,40.330002,35.748299,5711500
2020-08-19,40.110001,40.320000,39.520000,39.650002,35.145535,4526200
2020-08-20,39.060001,39.310001,38.730000,38.770000,34.365513,3943200
2020-08-21,38.639999,38.810001,37.950001,38.160000,33.824814,5034200
2020-08-24,38.340000,39.560001,38.090000,38.869999,34.454155,5357400
2020-08-25,39.410000,39.450001,38.450001,38.849998,34.436424,4160600
2020-08-26,38.830002,38.959999,37.520000,37.560001,33.292976,6753300
2020-08-27,37.770000,38.279999,37.500000,38.150002,33.815952,6231600
2020-08-28,38.330002,38.459999,37.880001,38.380001,34.019821,5058100
2020-08-31,38.349998,38.450001,37.570000,37.889999,33.585487,6165700
2020-09-01,37.419998,37.599998,36.619999,37.160000,32.938419,6267700
2020-09-02,37.000000,37.169998,36.380001,36.380001,32.247036,7441600
2020-09-03,36.029999,36.869999,35.840000,35.990002,31.901344,8733400
2020-09-04,36.360001,36.689999,35.669998,35.860001,31.786100,8285300
2020-09-08,35.299999,35.299999,33.740002,34.060001,30.190594,9338600
2020-09-09,34.849998,34.849998,34.220001,34.459999,30.545149,6440000
2020-09-10,34.430000,34.520000,32.860001,32.919998,29.180105,8582800
2020-09-11,32.880001,33.439999,32.639999,33.110001,29.348528,6769100
2020-09-14,33.240002,33.869999,33.009998,33.520000,29.711952,5436000
2020-09-15,33.730000,34.220001,33.610001,33.799999,29.960135,8333400
2020-09-16,34.119999,35.529999,33.650002,35.080002,31.094725,9240700
2020-09-17,34.400002,36.110001,34.160000,36.090000,31.989977,13147700
2020-09-18,35.799999,36.450001,35.400002,35.869999,31.794970,12409800
2020-09-21,34.810001,35.080002,34.090000,34.360001,30.456516,11316000
2020-09-22,34.340000,34.810001,34.009998,34.299999,30.403330,7963000
2020-09-23,34.360001,34.590000,32.880001,32.919998,29.180105,7714500
2020-09-24,32.810001,34.259998,32.459999,33.599998,29.782856,7084000
